stage,run,metric,unit,target,load_level,samples,mean,p95,max
03,2,heap_alloc_mb,MB,prometheus,low,30,24.033,27.912,28.415
03,2,heap_alloc_mb,MB,prometheus,medium,30,24.771,26.805,27.755
03,2,heap_alloc_mb,MB,prometheus,high,30,26.727,29.827,30.1
03,2,heap_alloc_mb,MB,monolith-partial,low,30,4.393,6.023,6.235
03,2,heap_alloc_mb,MB,monolith-partial,medium,30,4.675,5.535,5.855
03,2,heap_alloc_mb,MB,monolith-partial,high,30,5.696,7.142,7.658
03,2,heap_alloc_mb,MB,products-service,low,30,2.722,3.706,3.819
03,2,heap_alloc_mb,MB,products-service,medium,30,3.275,4.104,4.189
03,2,heap_alloc_mb,MB,products-service,high,30,4.635,5.802,6.016
03,2,heap_alloc_mb,MB,users-service,low,30,2.1,2.758,2.851
03,2,heap_alloc_mb,MB,users-service,medium,30,2.783,3.388,3.409
03,2,heap_alloc_mb,MB,users-service,high,30,3.137,3.867,3.91
03,2,gc_pause_ms,ms,cadvisor,low,30,0.157,0.235,0.247
03,2,gc_pause_ms,ms,cadvisor,medium,30,0.121,0.179,0.227
03,2,gc_pause_ms,ms,cadvisor,high,30,0.628,1.908,1.94
03,2,gc_pause_ms,ms,prometheus,low,30,0.049,0.13,0.13
03,2,gc_pause_ms,ms,prometheus,medium,30,0.047,0.104,0.104
03,2,gc_pause_ms,ms,prometheus,high,30,0.045,0.151,0.193
03,2,gc_pause_ms,ms,monolith-partial,low,30,0.417,0.483,0.506
03,2,gc_pause_ms,ms,monolith-partial,medium,30,0.252,0.287,0.296
03,2,gc_pause_ms,ms,monolith-partial,high,30,2.225,2.506,2.575
03,2,gc_pause_ms,ms,products-service,low,30,0.362,0.477,0.511
03,2,gc_pause_ms,ms,products-service,medium,30,0.239,0.279,0.28
03,2,gc_pause_ms,ms,products-service,high,30,1.872,2.217,2.236
03,2,gc_pause_ms,ms,users-service,low,30,0.342,0.443,0.49
03,2,gc_pause_ms,ms,users-service,medium,30,0.235,0.298,0.333
03,2,gc_pause_ms,ms,users-service,high,30,1.51,1.739,1.811
03,2,pool_acquired_conns,conexoes,monolith-partial-03,low,30,0.267,2.1,3.0
03,2,pool_acquired_conns,conexoes,monolith-partial-03,medium,30,0.633,2.55,3.0
03,2,pool_acquired_conns,conexoes,monolith-partial-03,high,30,9.033,14.0,14.0
03,2,pool_acquired_conns,conexoes,products-service,low,30,0.067,0.55,1.0
03,2,pool_acquired_conns,conexoes,products-service,medium,30,0.1,1.0,1.0
03,2,pool_acquired_conns,conexoes,products-service,high,30,1.867,6.0,7.0
03,2,pool_acquired_conns,conexoes,users-service,low,30,0.233,1.55,3.0
03,2,pool_acquired_conns,conexoes,users-service,medium,30,0.133,1.0,1.0
03,2,pool_acquired_conns,conexoes,users-service,high,30,0.9,3.0,4.0
03,2,pool_idle_conns,conexoes,monolith-partial-03,low,30,13.033,14.0,14.0
03,2,pool_idle_conns,conexoes,monolith-partial-03,medium,30,13.367,14.0,14.0
03,2,pool_idle_conns,conexoes,monolith-partial-03,high,30,4.967,12.0,12.0
03,2,pool_idle_conns,conexoes,products-service,low,30,7.633,10.0,10.0
03,2,pool_idle_conns,conexoes,products-service,medium,30,9.9,10.0,10.0
03,2,pool_idle_conns,conexoes,products-service,high,30,12.133,14.0,14.0
03,2,pool_idle_conns,conexoes,users-service,low,30,7.767,9.0,9.0
03,2,pool_idle_conns,conexoes,users-service,medium,30,11.467,12.0,12.0
03,2,pool_idle_conns,conexoes,users-service,high,30,13.1,14.0,14.0
03,2,pool_total_conns,conexoes,monolith-partial-03,low,30,13.3,14.0,14.0
03,2,pool_total_conns,conexoes,monolith-partial-03,medium,30,14.0,14.0,14.0
03,2,pool_total_conns,conexoes,monolith-partial-03,high,30,14.0,14.0,14.0
03,2,pool_total_conns,conexoes,products-service,low,30,7.7,10.0,10.0
03,2,pool_total_conns,conexoes,products-service,medium,30,10.0,10.0,10.0
03,2,pool_total_conns,conexoes,products-service,high,30,14.0,14.0,14.0
03,2,pool_total_conns,conexoes,users-service,low,30,8.0,9.0,9.0
03,2,pool_total_conns,conexoes,users-service,medium,30,11.6,12.0,12.0
03,2,pool_total_conns,conexoes,users-service,high,30,14.0,14.0,14.0
03,2,pool_wait_per_acquire_ms,ms,monolith-partial-03,low,30,0.006,0.027,0.029
03,2,pool_wait_per_acquire_ms,ms,monolith-partial-03,medium,30,0.001,0.001,0.002
03,2,pool_wait_per_acquire_ms,ms,monolith-partial-03,high,30,2.06,2.522,2.575
03,2,pool_wait_per_acquire_ms,ms,products-service,low,30,0.005,0.013,0.023
03,2,pool_wait_per_acquire_ms,ms,products-service,medium,30,0.002,0.002,0.002
03,2,pool_wait_per_acquire_ms,ms,products-service,high,30,0.054,0.068,0.079
03,2,pool_wait_per_acquire_ms,ms,users-service,low,30,0.006,0.017,0.033
03,2,pool_wait_per_acquire_ms,ms,users-service,medium,30,0.002,0.003,0.003
03,2,pool_wait_per_acquire_ms,ms,users-service,high,30,0.025,0.037,0.037
03,2,pool_empty_acquire_per_s,por segundo,monolith-partial-03,low,30,0.041,0.191,0.2
03,2,pool_empty_acquire_per_s,por segundo,monolith-partial-03,medium,30,0.01,0.04,0.04
03,2,pool_empty_acquire_per_s,por segundo,monolith-partial-03,high,30,436.598,502.291,506.12
03,2,pool_empty_acquire_per_s,por segundo,products-service,low,30,0.028,0.098,0.1
03,2,pool_empty_acquire_per_s,por segundo,products-service,medium,30,0.0,0.0,0.0
03,2,pool_empty_acquire_per_s,por segundo,products-service,high,30,38.764,48.37,51.3
03,2,pool_empty_acquire_per_s,por segundo,users-service,low,30,0.027,0.111,0.12
03,2,pool_empty_acquire_per_s,por segundo,users-service,medium,30,0.01,0.06,0.06
03,2,pool_empty_acquire_per_s,por segundo,users-service,high,30,14.536,18.263,19.12
03,2,cpu_percent,percentual de um nucleo,nginx,low,60,27.243,31.09,31.22
03,2,cpu_percent,percentual de um nucleo,nginx,medium,60,69.567,73.377,76.1
03,2,cpu_percent,percentual de um nucleo,nginx,high,60,167.145,175.912,178.85
03,2,memory_mb,MB,nginx,low,60,16.175,17.05,17.18
03,2,memory_mb,MB,nginx,medium,60,19.224,19.981,20.12
03,2,memory_mb,MB,nginx,high,60,21.612,22.318,22.61
03,2,cpu_percent,percentual de um nucleo,products-service,low,60,18.259,21.436,23.87
03,2,cpu_percent,percentual de um nucleo,products-service,medium,60,42.974,46.128,46.5
03,2,cpu_percent,percentual de um nucleo,products-service,high,60,90.969,99.284,101.19
03,2,memory_mb,MB,products-service,low,60,12.595,14.069,14.51
03,2,memory_mb,MB,products-service,medium,60,14.44,15.233,15.41
03,2,memory_mb,MB,products-service,high,60,18.22,19.279,19.76
03,2,cpu_percent,percentual de um nucleo,monolith-partial,low,60,28.555,33.042,34.69
03,2,cpu_percent,percentual de um nucleo,monolith-partial,medium,60,63.716,68.47,70.51
03,2,cpu_percent,percentual de um nucleo,monolith-partial,high,60,142.106,155.684,160.5
03,2,memory_mb,MB,monolith-partial,low,60,16.381,17.921,18.0
03,2,memory_mb,MB,monolith-partial,medium,60,17.875,18.73,19.25
03,2,memory_mb,MB,monolith-partial,high,60,21.719,23.025,23.25
03,2,cpu_percent,percentual de um nucleo,users-service,low,60,14.662,17.256,19.38
03,2,cpu_percent,percentual de um nucleo,users-service,medium,60,34.39,37.364,39.86
03,2,cpu_percent,percentual de um nucleo,users-service,high,60,72.193,77.493,81.51
03,2,memory_mb,MB,users-service,low,60,11.635,12.832,13.48
03,2,memory_mb,MB,users-service,medium,60,13.147,14.492,14.63
03,2,memory_mb,MB,users-service,high,60,15.521,16.441,16.69
03,2,cpu_percent,percentual de um nucleo,grafana,low,60,0.077,0.13,0.75
03,2,cpu_percent,percentual de um nucleo,grafana,medium,60,0.108,0.08,1.97
03,2,cpu_percent,percentual de um nucleo,grafana,high,60,0.179,0.199,2.81
03,2,memory_mb,MB,grafana,low,60,48.875,52.41,52.42
03,2,memory_mb,MB,grafana,medium,60,43.656,43.71,43.71
03,2,memory_mb,MB,grafana,high,60,43.43,43.45,43.71
03,2,cpu_percent,percentual de um nucleo,postgres,low,60,29.736,36.448,38.52
03,2,cpu_percent,percentual de um nucleo,postgres,medium,60,69.935,87.05,89.85
03,2,cpu_percent,percentual de um nucleo,postgres,high,60,173.488,199.703,215.53
03,2,memory_mb,MB,postgres,low,60,88.465,96.733,96.84
03,2,memory_mb,MB,postgres,medium,60,112.126,121.025,122.5
03,2,memory_mb,MB,postgres,high,60,155.65,173.68,177.7
03,2,cpu_percent,percentual de um nucleo,prometheus,low,60,0.003,0.0,0.17
03,2,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.003,0.0,0.11
03,2,cpu_percent,percentual de um nucleo,prometheus,high,60,0.532,0.94,1.46
03,2,memory_mb,MB,prometheus,low,60,33.41,35.32,35.34
03,2,memory_mb,MB,prometheus,medium,60,35.592,35.71,36.08
03,2,memory_mb,MB,prometheus,high,60,37.648,38.27,38.5
03,2,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.044,0.294,1.21
03,2,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.05,0.271,1.16
03,2,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.552,1.697,2.13
03,2,memory_mb,MB,cadvisor,low,60,18.276,20.27,20.28
03,2,memory_mb,MB,cadvisor,medium,60,19.412,20.94,20.95
03,2,memory_mb,MB,cadvisor,high,60,19.805,21.64,22.02
